Region,Sub-region,Country,Year,Measure Names,Measure Values
Europe,Western Europe,Belgium,2016,Count,7758
Europe,Western Europe,Austria,2016,Count,4391
Europe,Western Europe,Switzerland,2017,Rate,30.689005424
Europe,Western Europe,Netherlands,2017,Rate,28.288019627
Europe,Western Europe,Luxembourg,2017,Rate,61.157533020
Europe,Western Europe,Liechtenstein,2017,Rate,21.161222061
Europe,Western Europe,Germany,2017,Rate,42.119126172
Europe,Western Europe,France,2017,Rate,64.135395129
Europe,Western Europe,Belgium,2017,Rate,72.532235820
Europe,Western Europe,Austria,2017,Rate,48.220490432
Europe,Western Europe,Switzerland,2017,Count,2595
Europe,Western Europe,Netherlands,2017,Count,4815
Europe,Western Europe,Luxembourg,2017,Count,362
Europe,Western Europe,Liechtenstein,2017,Count,8
Europe,Western Europe,Germany,2017,Count,34815
Europe,Western Europe,France,2017,Count,41587
Europe,Western Europe,Belgium,2017,Count,8283
Europe,Western Europe,Austria,2017,Count,4253
Oceania,Australia and New Zealand,New Zealand,2005,Rate,59.607970589
Oceania,Australia and New Zealand,New Zealand,2005,Count,2465
Oceania,Australia and New Zealand,New Zealand,2006,Rate,67.440983764
Oceania,Australia and New Zealand,New Zealand,2006,Count,2823
Oceania,Australia and New Zealand,New Zealand,2007,Rate,65.862738085
Oceania,Australia and New Zealand,New Zealand,2007,Count,2788
Oceania,Australia and New Zealand,New Zealand,2008,Rate,63.859288909
Oceania,Australia and New Zealand,New Zealand,2008,Count,2732
Oceania,Australia and New Zealand,New Zealand,2009,Rate,65.366159204
Oceania,Australia and New Zealand,New Zealand,2009,Count,2826
Oceania,Australia and New Zealand,New Zealand,2010,Rate,66.658123687
Oceania,Australia and New Zealand,Australia,2010,Rate,85.137729302
Oceania,Australia and New Zealand,New Zealand,2010,Count,2913
Oceania,Australia and New Zealand,Australia,2010,Count,18862
Oceania,Australia and New Zealand,New Zealand,2011,Rate,75.746705912
Oceania,Australia and New Zealand,Australia,2011,Rate,82.598278463
Oceania,Australia and New Zealand,New Zealand,2011,Count,3347
Oceania,Australia and New Zealand,Australia,2011,Count,18616
Oceania,Australia and New Zealand,New Zealand,2012,Rate,75.842650111
Oceania,Australia and New Zealand,Australia,2012,Rate,84.911117951
Oceania,Australia and New Zealand,New Zealand,2012,Count,3389
Oceania,Australia and New Zealand,Australia,2012,Count,19448
Oceania,Australia and New Zealand,New Zealand,2013,Rate,82.748351838
Oceania,Australia and New Zealand,Australia,2013,Rate,86.110847129
Oceania,Australia and New Zealand,New Zealand,2013,Count,3739
Oceania,Australia and New Zealand,Australia,2013,Count,20025
Oceania,Australia and New Zealand,New Zealand,2014,Rate,81.838686272
Oceania,Australia and New Zealand,Australia,2014,Rate,87.898889790
Oceania,Australia and New Zealand,New Zealand,2014,Count,3738
Oceania,Australia and New Zealand,Australia,2014,Count,20741
Oceania,Australia and New Zealand,New Zealand,2015,Rate,111.669083310
Oceania,Australia and New Zealand,Australia,2015,Rate,91.707928549
Oceania,Australia and New Zealand,New Zealand,2015,Count,5153
Oceania,Australia and New Zealand,Australia,2015,Count,21948
Oceania,Australia and New Zealand,New Zealand,2016,Rate,120.212093538
Oceania,Australia and New Zealand,Australia,2016,Rate,94.960538209
Oceania,Australia and New Zealand,New Zealand,2016,Count,5601
Oceania,Australia and New Zealand,Australia,2016,Count,23040
Oceania,Australia and New Zealand,New Zealand,2017,Rate,126.009431248
Oceania,Australia and New Zealand,Australia,2017,Rate,101.514686825
Oceania,Australia and New Zealand,New Zealand,2017,Count,5925
Oceania,Australia and New Zealand,Australia,2017,Count,24957
Oceania,Melanesia,Solomon Islands,2004,Rate,69.567265439
Oceania,Melanesia,Solomon Islands,2004,Count,319
Oceania,Melanesia,Solomon Islands,2005,Rate,43.411829298
Oceania,Melanesia,Solomon Islands,2005,Count,204
Oceania,Melanesia,Solomon Islands,2006,Rate,48.016362979
Oceania,Melanesia,Solomon Islands,2006,Count,231
Oceania,Melanesia,Solomon Islands,2007,Rate,28.244397348
Oceania,Melanesia,Solomon Islands,2007,Count,139
Oceania,Melanesia,Solomon Islands,2008,Rate,24.236837609
Oceania,Melanesia,Solomon Islands,2008,Count,122
